subjnum,TaskOrder,block,block_Norm,trial,trial_num,trial_id,condition,saccindex,curritem,obs,Dwell,log_dur,p_efficient,p_engaged,decoded
25,VST_first,6,5,182,147,25_6_182,CD,2,TCD,2,286,5.655991810819852,0.24497555598250986,0.7550244440174902,Distractor Engagement
25,VST_first,6,5,182,147,25_6_182,CD,3,TCD,2,216,5.375278407684165,0.12010459339914266,0.8798954066008574,Distractor Engagement
25,VST_first,6,5,182,147,25_6_182,CD,4,Distractor,3,352,5.863631175598097,0.5976271822652457,0.4023728177347542,Efficient Search
25,VST_first,6,5,183,148,25_6_183,CD,1,Distractor,3,172,5.147494476813453,0.037624632067618256,0.9623753679323818,Distractor Engagement
25,VST_first,6,5,183,148,25_6_183,CD,2,Distractor,3,70,4.248495242049359,0.9997343423626083,2.656576373918287e-4,Efficient Search
25,VST_first,6,5,183,148,25_6_183,CD,3,TCD,2,294,5.683579767338681,0.25328186436213856,0.7467181356378614,Distractor Engagement
25,VST_first,6,5,183,148,25_6_183,CD,4,TCD,2,230,5.438079308923196,0.12831874071749286,0.8716812592825071,Distractor Engagement
25,VST_first,6,5,185,150,25_6_185,VD,1,Distractor,3,84,4.430816798843313,0.9717914877873522,0.02820851221264772,Efficient Search
25,VST_first,6,5,185,150,25_6_185,VD,2,Distractor,3,176,5.170483995038151,0.13313087250948827,0.8668691274905118,Distractor Engagement
25,VST_first,6,5,185,150,25_6_185,VD,3,Distractor,3,238,5.472270673671475,0.13692862269545275,0.8630713773045473,Distractor Engagement
25,VST_first,6,5,185,150,25_6_185,VD,4,Target,1,176,5.170483995038151,1,0,Efficient Search
25,VST_first,6,5,186,151,25_6_186,VD,1,TCD,2,218,5.384495062789089,0.02826020381739916,0.9717397961826009,Distractor Engagement
25,VST_first,6,5,186,151,25_6_186,VD,2,TCD,2,218,5.384495062789089,0.1208272683916523,0.8791727316083479,Distractor Engagement
25,VST_first,6,5,186,151,25_6_186,VD,3,Distractor,3,212,5.356586274672012,0.11965938536214575,0.8803406146378542,Distractor Engagement
25,VST_first,6,5,186,151,25_6_186,VD,4,Target,1,516,6.246106765481563,1,0,Efficient Search
25,VST_first,6,5,188,152,25_6_188,CD,1,Distractor,3,60,4.0943445622221,0.9999436101597207,5.638984027929556e-5,Efficient Search
25,VST_first,6,5,188,152,25_6_188,CD,2,Distractor,3,244,5.497168225293202,0.13105438632957395,0.8689456136704261,Distractor Engagement
25,VST_first,6,5,188,152,25_6_188,CD,3,Target,1,470,6.152732694704104,1,0,Efficient Search
25,VST_first,6,5,189,153,25_6_189,CD,1,Distractor,3,170,5.135798437050262,0.039080090399131136,0.9609199096008688,Distractor Engagement
25,VST_first,6,5,189,153,25_6_189,CD,2,TCD,2,230,5.438079308923196,0.12831874071749286,0.8716812592825072,Distractor Engagement
25,VST_first,6,5,189,153,25_6_189,CD,3,Distractor,3,222,5.402677381872279,0.12327741605469195,0.8767225839453081,Distractor Engagement
25,VST_first,6,5,189,153,25_6_189,CD,4,TCD,2,214,5.365976015021851,0.11953545905100972,0.8804645409489903,Distractor Engagement
25,VST_first,6,5,192,156,25_6_192,CD,1,TCD,2,236,5.4638318050256105,0.03172980814547979,0.9682701918545202,Distractor Engagement
25,VST_first,6,5,192,156,25_6_192,CD,2,TCD,2,216,5.375278407684165,0.12010459339914265,0.8798954066008573,Distractor Engagement
25,VST_first,6,5,192,156,25_6_192,CD,3,TCD,2,222,5.402677381872279,0.12272634364133496,0.877273656358665,Distractor Engagement
25,VST_first,6,5,192,156,25_6_192,CD,4,Distractor,3,218,5.384495062789089,0.12137099323324993,0.87862900676675,Distractor Engagement
25,VST_first,7,6,193,157,25_7_193,CD,1,Distractor,3,174,5.159055299214529,0.03631843954822655,0.9636815604517734,Distractor Engagement
25,VST_first,7,6,193,157,25_7_193,CD,2,Distractor,3,136,4.912654885736052,0.3908432380908575,0.6091567619091425,Distractor Engagement
25,VST_first,7,6,193,157,25_7_193,CD,3,TCD,2,268,5.5909869805108565,0.190436036589412,0.809563963410588,Distractor Engagement
25,VST_first,7,6,193,157,25_7_193,CD,4,Distractor,3,206,5.327876168789581,0.11938832205942755,0.8806116779405725,Distractor Engagement
25,VST_first,7,6,194,158,25_7_194,CD,1,Distractor,3,210,5.3471075307174685,0.02789278069997876,0.9721072193000212,Distractor Engagement
25,VST_first,7,6,194,158,25_7_194,CD,2,Distractor,3,126,4.836281906951478,0.5414923453859403,0.4585076546140598,Efficient Search
25,VST_first,7,6,194,158,25_7_194,CD,3,Distractor,3,202,5.308267697401205,0.10852027423388311,0.891479725766117,Distractor Engagement
25,VST_first,7,6,194,158,25_7_194,CD,4,Target,1,214,5.365976015021851,1,0,Efficient Search
25,VST_first,7,6,195,159,25_7_195,VD,1,Distractor,3,150,5.0106352940962555,0.06710693647308914,0.9328930635269108,Distractor Engagement
25,VST_first,7,6,195,159,25_7_195,VD,2,Distractor,3,116,4.7535901911063645,0.7192072429622063,0.28079275703779366,Efficient Search
25,VST_first,7,6,195,159,25_7_195,VD,3,Distractor,3,212,5.356586274672012,0.10814870731345529,0.8918512926865446,Distractor Engagement
25,VST_first,7,6,195,159,25_7_195,VD,4,TCD,2,190,5.247024072160486,0.12629698197959974,0.8737030180204003,Distractor Engagement
25,VST_first,7,6,196,160,25_7_196,CD,1,Distractor,3,134,4.897839799950911,0.13166634538053185,0.8683336546194682,Distractor Engagement
25,VST_first,7,6,196,160,25_7_196,CD,2,Distractor,3,180,5.19295685089021,0.13946950457633567,0.8605304954236643,Distractor Engagement
25,VST_first,7,6,196,160,25_7_196,CD,3,TCD,2,220,5.393627546352362,0.12170162800665714,0.8782983719933429,Distractor Engagement
25,VST_first,7,6,196,160,25_7_196,CD,4,Distractor,3,228,5.429345628954441,0.12726283638278177,0.8727371636172183,Distractor Engagement
25,VST_first,7,6,197,161,25_7_197,CD,1,Distractor,3,428,6.059123195581797,0.7212117281775381,0.2787882718224618,Efficient Search
25,VST_first,7,6,197,161,25_7_197,CD,2,Distractor,3,252,5.529429087511423,0.14264871460763748,0.8573512853923624,Distractor Engagement
25,VST_first,7,6,197,161,25_7_197,CD,3,TCD,2,288,5.662960480135946,0.25222403728545617,0.7477759627145438,Distractor Engagement
25,VST_first,7,6,198,162,25_7_198,VD,1,Distractor,3,146,4.983606621708336,0.0777489364072052,0.9222510635927949,Distractor Engagement
25,VST_first,7,6,198,162,25_7_198,VD,2,Distractor,3,114,4.736198448394496,0.753689798818962,0.24631020118103805,Efficient Search
25,VST_first,7,6,198,162,25_7_198,VD,3,Distractor,3,150,5.0106352940962555,0.23270109709728037,0.7672989029027196,Distractor Engagement
25,VST_first,7,6,198,162,25_7_198,VD,4,Distractor,3,82,4.406719247264253,0.9958259668698288,0.004174033130171192,Efficient Search
25,VST_first,7,6,198,162,25_7_198,VD,5,TCD,2,164,5.099866427824199,0.16349142534156477,0.8365085746584353,Distractor Engagement
25,VST_first,7,6,198,162,25_7_198,VD,6,TCD,2,76,4.330733340286331,0.9988190992497644,0.0011809007502355847,Efficient Search
25,VST_first,7,6,199,163,25_7_199,CD,1,Distractor,3,130,4.867534450455582,0.1613109548586306,0.8386890451413694,Distractor Engagement
25,VST_first,7,6,199,163,25_7_199,CD,2,Distractor,3,196,5.278114659230517,0.12249842836320482,0.8775015716367951,Distractor Engagement
25,VST_first,7,6,199,163,25_7_199,CD,3,Distractor,3,34,3.5263605246161616,0.9999999999962595,3.7403737597797135e-12,Efficient Search
25,VST_first,7,6,199,163,25_7_199,CD,4,TCD,2,230,5.438079308923196,0.11608491390222632,0.8839150860977737,Distractor Engagement
25,VST_first,7,6,199,163,25_7_199,CD,5,Distractor,3,288,5.662960480135946,0.2531887677557754,0.7468112322442245,Distractor Engagement
25,VST_first,7,6,200,164,25_7_200,CD,1,Distractor,3,80,4.382026634673881,0.9869221874838852,0.013077812516114957,Efficient Search
25,VST_first,7,6,200,164,25_7_200,CD,2,Distractor,3,174,5.159055299214529,0.1371040724803395,0.8628959275196605,Distractor Engagement
25,VST_first,7,6,200,164,25_7_200,CD,3,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140877,Distractor Engagement
25,VST_first,7,6,200,164,25_7_200,CD,4,Distractor,3,202,5.308267697401205,0.12006517552339585,0.8799348244766042,Distractor Engagement
25,VST_first,7,6,200,164,25_7_200,CD,5,TCD,2,250,5.521460917862246,0.1531162351806741,0.8468837648193259,Distractor Engagement
25,VST_first,7,6,201,165,25_7_201,VD,1,TCD,2,224,5.4116460518550396,0.029056834621729474,0.9709431653782705,Distractor Engagement
25,VST_first,7,6,201,165,25_7_201,VD,2,Distractor,3,208,5.337538079701318,0.11931239185953271,0.8806876081404672,Distractor Engagement
25,VST_first,7,6,201,165,25_7_201,VD,3,TCD,2,214,5.365976015021851,0.11953545905100973,0.8804645409489903,Distractor Engagement
25,VST_first,7,6,201,165,25_7_201,VD,4,Distractor,3,262,5.568344503761097,0.17697919116778554,0.8230208088322144,Distractor Engagement
25,VST_first,7,6,202,166,25_7_202,CD,1,Distractor,3,202,5.308267697401205,0.028063321961030605,0.9719366780389693,Distractor Engagement
25,VST_first,7,6,202,166,25_7_202,CD,2,Target,1,224,5.4116460518550396,1,0,Efficient Search
25,VST_first,7,6,203,167,25_7_203,CD,1,Distractor,3,174,5.159055299214529,0.03631843954822655,0.9636815604517734,Distractor Engagement
25,VST_first,7,6,203,167,25_7_203,CD,2,Distractor,3,88,4.477336814478207,0.9876679826433021,0.012332017356697821,Efficient Search
25,VST_first,7,6,203,167,25_7_203,CD,3,TCD,2,202,5.308267697401205,0.10802704065972157,0.8919729593402784,Distractor Engagement
25,VST_first,7,6,203,167,25_7_203,CD,4,Distractor,3,204,5.318119993844216,0.1196372279854394,0.8803627720145606,Distractor Engagement
25,VST_first,7,6,203,167,25_7_203,CD,5,Distractor,3,194,5.267858159063328,0.1237232059525859,0.876276794047414,Distractor Engagement
25,VST_first,7,6,204,168,25_7_204,VD,1,TCD,2,66,4.189654742026425,0.9995949036449343,4.050963550656955e-4,Efficient Search
25,VST_first,7,6,204,168,25_7_204,VD,2,Distractor,3,158,5.062595033026967,0.18805345469115953,0.8119465453088405,Distractor Engagement
25,VST_first,7,6,204,168,25_7_204,VD,3,Distractor,3,90,4.499809670330265,0.982940603838272,0.017059396161727962,Efficient Search
25,VST_first,7,6,204,168,25_7_204,VD,4,TCD,2,252,5.529429087511423,0.14202507668375838,0.8579749233162416,Distractor Engagement
25,VST_first,7,6,204,168,25_7_204,VD,5,Distractor,3,208,5.337538079701318,0.11931239185953271,0.8806876081404672,Distractor Engagement
25,VST_first,7,6,206,170,25_7_206,VD,1,TCD,2,214,5.365976015021851,0.02792662694702897,0.972073373052971,Distractor Engagement
25,VST_first,7,6,206,170,25_7_206,VD,2,Distractor,3,236,5.4638318050256105,0.13468767116559305,0.865312328834407,Distractor Engagement
25,VST_first,7,6,206,170,25_7_206,VD,3,Distractor,3,194,5.267858159063328,0.12372320595258596,0.8762767940474141,Distractor Engagement
25,VST_first,7,6,206,170,25_7_206,VD,4,Target,1,360,5.886104031450156,1,0,Efficient Search
25,VST_first,7,6,207,171,25_7_207,CD,1,Distractor,3,166,5.111987788356544,0.042507816080707,0.9574921839192929,Distractor Engagement
25,VST_first,7,6,207,171,25_7_207,CD,2,Distractor,3,112,4.718498871295094,0.7866344915214342,0.21336550847856586,Efficient Search
25,VST_first,7,6,207,171,25_7_207,CD,3,TCD,2,198,5.288267030694535,0.10932420310774306,0.890675796892257,Distractor Engagement
25,VST_first,7,6,207,171,25_7_207,CD,4,Distractor,3,198,5.288267030694535,0.12148720104466514,0.878512798955335,Distractor Engagement
25,VST_first,7,6,207,171,25_7_207,CD,5,Distractor,3,236,5.4638318050256105,0.134687671165593,0.8653123288344069,Distractor Engagement
25,VST_first,7,6,208,172,25_7_208,CD,1,TCD,2,120,4.787491742782046,0.27903206449524814,0.7209679355047518,Distractor Engagement
25,VST_first,7,6,208,172,25_7_208,CD,2,Target,1,206,5.327876168789581,1,0,Efficient Search
25,VST_first,7,6,209,173,25_7_209,VD,1,TCD,2,254,5.537334267018537,0.03876702787566522,0.9612329721243348,Distractor Engagement
25,VST_first,7,6,209,173,25_7_209,VD,2,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140876,Distractor Engagement
25,VST_first,7,6,209,173,25_7_209,VD,3,TCD,2,236,5.4638318050256105,0.1340933941188548,0.8659066058811451,Distractor Engagement
25,VST_first,7,6,209,173,25_7_209,VD,4,Target,1,474,6.161207321695077,1,0,Efficient Search
25,VST_first,7,6,210,174,25_7_210,VD,1,TCD,2,56,4.02535169073515,0.9999876255493497,1.2374450650232492e-5,Efficient Search
25,VST_first,7,6,210,174,25_7_210,VD,2,TCD,2,150,5.0106352940962555,0.23179020206693216,0.7682097979330679,Distractor Engagement
25,VST_first,7,6,210,174,25_7_210,VD,3,TCD,2,126,4.836281906951478,0.5402237330462395,0.4597762669537604,Efficient Search
25,VST_first,7,6,210,174,25_7_210,VD,4,TCD,2,186,5.225746673713202,0.11802669907689975,0.8819733009231002,Distractor Engagement
25,VST_first,7,6,210,174,25_7_210,VD,5,Distractor,3,232,5.44673737166631,0.1306706593417723,0.8693293406582278,Distractor Engagement
25,VST_first,7,6,211,175,25_7_211,VD,1,TCD,2,238,5.472270673671475,0.032321719055878176,0.9676782809441219,Distractor Engagement
25,VST_first,7,6,211,175,25_7_211,VD,2,Distractor,3,206,5.327876168789581,0.11938832205942755,0.8806116779405725,Distractor Engagement
25,VST_first,7,6,211,175,25_7_211,VD,3,Target,1,446,6.100318952020064,1,0,Efficient Search
25,VST_first,7,6,212,176,25_7_212,VD,1,TCD,2,134,4.897839799950911,0.13108337975779968,0.8689166202422004,Distractor Engagement
25,VST_first,7,6,212,176,25_7_212,VD,2,TCD,2,124,4.820281565605037,0.57488936590975,0.4251106340902499,Efficient Search
25,VST_first,7,6,212,176,25_7_212,VD,3,TCD,2,184,5.214935757608986,0.12031368890120818,0.8796863110987918,Distractor Engagement
25,VST_first,7,6,212,176,25_7_212,VD,4,Distractor,3,234,5.455321115357702,0.13260229682929334,0.8673977031707067,Distractor Engagement
25,VST_first,7,6,213,177,25_7_213,VD,1,Distractor,3,150,5.0106352940962555,0.06710693647308914,0.9328930635269108,Distractor Engagement
25,VST_first,7,6,213,177,25_7_213,VD,2,Distractor,3,132,4.882801922586371,0.44589398460878954,0.5541060153912104,Distractor Engagement
25,VST_first,7,6,213,177,25_7_213,VD,3,Distractor,3,224,5.4116460518550396,0.12445617525772028,0.8755438247422797,Distractor Engagement
25,VST_first,7,6,213,177,25_7_213,VD,4,TCD,2,244,5.497168225293202,0.14397694339707173,0.8560230566029282,Distractor Engagement
25,VST_first,7,6,214,178,25_7_214,CD,1,Distractor,3,188,5.236441962829949,0.030336644659885028,0.969663355340115,Distractor Engagement
25,VST_first,7,6,214,178,25_7_214,CD,2,Target,1,328,5.793013608384144,1,0,Efficient Search
25,VST_first,7,6,215,179,25_7_215,VD,1,Distractor,3,172,5.147494476813453,0.037624632067618256,0.9623753679323818,Distractor Engagement
25,VST_first,7,6,215,179,25_7_215,VD,2,TCD,2,208,5.337538079701318,0.11877664255999973,0.8812233574400002,Distractor Engagement
25,VST_first,7,6,215,179,25_7_215,VD,3,Target,1,360,5.886104031450156,1,0,Efficient Search
25,VST_first,7,6,216,180,25_7_216,VD,1,TCD,2,258,5.552959584921617,0.04091483340307255,0.9590851665969274,Distractor Engagement
25,VST_first,7,6,216,180,25_7_216,VD,2,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140877,Distractor Engagement
25,VST_first,7,6,216,180,25_7_216,VD,3,Distractor,3,184,5.214935757608986,0.13351605533186453,0.8664839446681355,Distractor Engagement
25,VST_first,7,6,217,181,25_7_217,VD,1,Distractor,3,240,5.480638923341991,0.033121102978109246,0.9668788970218907,Distractor Engagement
25,VST_first,7,6,217,181,25_7_217,VD,2,Distractor,3,190,5.247024072160486,0.12686176893644702,0.8731382310635529,Distractor Engagement
25,VST_first,7,6,217,181,25_7_217,VD,3,Distractor,3,270,5.598421958998375,0.196394179662282,0.8036058203377181,Distractor Engagement
25,VST_first,7,6,218,182,25_7_218,CD,1,TCD,2,124,4.820281565605037,0.22249491803040727,0.7775050819695927,Distractor Engagement
25,VST_first,7,6,218,182,25_7_218,CD,2,TCD,2,120,4.787491742782046,0.6465128914149886,0.3534871085850114,Efficient Search
25,VST_first,7,6,218,182,25_7_218,CD,3,Distractor,3,184,5.214935757608986,0.12085542032354098,0.879144579676459,Distractor Engagement
25,VST_first,7,6,218,182,25_7_218,CD,4,Distractor,3,216,5.375278407684165,0.12064551245693021,0.8793544875430699,Distractor Engagement
25,VST_first,7,6,218,182,25_7_218,CD,5,Target,1,512,6.238324625039508,1,0,Efficient Search
25,VST_first,7,6,219,183,25_7_219,VD,1,Distractor,3,150,5.0106352940962555,0.06710693647308914,0.9328930635269108,Distractor Engagement
25,VST_first,7,6,219,183,25_7_219,VD,2,Distractor,3,98,4.584967478670572,0.9471077592763397,0.05289224072366033,Efficient Search
25,VST_first,7,6,219,183,25_7_219,VD,3,TCD,2,212,5.356586274672012,0.10765695859822232,0.8923430414017777,Distractor Engagement
25,VST_first,7,6,219,183,25_7_219,VD,4,Distractor,3,188,5.236441962829949,0.1288036203434845,0.8711963796565154,Distractor Engagement
25,VST_first,7,6,219,183,25_7_219,VD,5,Distractor,3,238,5.472270673671475,0.13692862269545275,0.8630713773045473,Distractor Engagement
25,VST_first,7,6,221,185,25_7_221,CD,1,Distractor,3,252,5.529429087511423,0.037966532579404785,0.9620334674205951,Distractor Engagement
25,VST_first,7,6,221,185,25_7_221,CD,2,Distractor,3,218,5.384495062789089,0.12137099323324994,0.87862900676675,Distractor Engagement
25,VST_first,7,6,221,185,25_7_221,CD,3,Distractor,3,200,5.298317366548036,0.12067916132160633,0.8793208386783936,Distractor Engagement
25,VST_first,7,6,221,185,25_7_221,CD,4,TCD,2,260,5.560681631015528,0.17190836961523187,0.8280916303847681,Distractor Engagement
25,VST_first,7,6,223,187,25_7_223,VD,1,Distractor,3,176,5.170483995038151,0.03514698654472409,0.9648530134552759,Distractor Engagement
25,VST_first,7,6,223,187,25_7_223,VD,2,Distractor,3,110,4.700480365792417,0.8175805167781969,0.18241948322180312,Efficient Search
25,VST_first,7,6,223,187,25_7_223,VD,3,Target,1,504,6.222576268071369,1,0,Efficient Search
25,VST_first,7,6,224,188,25_7_224,CD,1,Distractor,3,264,5.575949103146316,0.044826845607661765,0.9551731543923383,Distractor Engagement
25,VST_first,7,6,224,188,25_7_224,CD,2,Distractor,3,258,5.552959584921617,0.16849033152424792,0.831509668475752,Distractor Engagement
25,VST_first,7,6,224,188,25_7_224,CD,3,TCD,2,190,5.247024072160486,0.12629698197959974,0.8737030180204002,Distractor Engagement
25,VST_first,7,6,224,188,25_7_224,CD,4,TCD,2,202,5.308267697401205,0.11952650475711782,0.8804734952428822,Distractor Engagement
25,VST_first,8,7,225,189,25_8_225,CD,1,TCD,2,222,5.402677381872279,0.02875195744756534,0.9712480425524346,Distractor Engagement
25,VST_first,8,7,225,189,25_8_225,CD,2,Distractor,3,206,5.327876168789581,0.11938832205942754,0.8806116779405725,Distractor Engagement
25,VST_first,8,7,225,189,25_8_225,CD,3,Target,1,192,5.2574953720277815,1,0,Efficient Search
25,VST_first,8,7,226,190,25_8_226,CD,1,TCD,2,234,5.455321115357702,0.03118109171406037,0.9688189082859395,Distractor Engagement
25,VST_first,8,7,226,190,25_8_226,CD,2,TCD,2,202,5.308267697401205,0.11952650475711778,0.8804734952428821,Distractor Engagement
25,VST_first,8,7,226,190,25_8_226,CD,3,Target,1,206,5.327876168789581,1,0,Efficient Search
25,VST_first,8,7,227,191,25_8_227,VD,1,TCD,2,212,5.356586274672012,0.027820094502640377,0.9721799054973597,Distractor Engagement
25,VST_first,8,7,227,191,25_8_227,VD,2,TCD,2,212,5.356586274672012,0.11912228870563547,0.8808777112943644,Distractor Engagement
25,VST_first,8,7,227,191,25_8_227,VD,3,Distractor,3,222,5.402677381872279,0.12327741605469192,0.876722583945308,Distractor Engagement
